0,79.0025346875277
0.02,3.38133335287173
0.04,2.77327728420509
0.06,2.4828816193423
0.08,2.31020005230959
0.1,2.19710279902304
0.12,2.1186504438379
0.14,2.06185180254178
0.16,2.01925581638285
0.18,1.98633560641561
0.2,1.96022356462225
0.22,1.93904026854172
0.24,1.92151720853799
0.26,1.90677554714038
0.28,1.89419186614122
0.3,1.88331427778802
0.32,1.87380863740021
0.34,1.86542325370601
0.36,1.85796525071196
0.38,1.85128443326759
0.4,1.84526208261981
0.42,1.83980305019062
0.44,1.83483009463789
0.46,1.83027976801165
0.48,1.82609938680037
0.5,1.82224477285346
0.52,1.81867854749489
0.54,1.81536882789349
0.56,1.81228821930806
0.58,1.8094130273861
0.6,1.80672263589703
0.62,1.80419901014841
0.64,1.80182629686446
0.66,1.79959049883803
0.68,1.79747920810367
0.7,1.79548138533979
0.72,1.79358717611752
0.74,1.79178775677092
0.76,1.79007520427497
0.78,1.78844238573335
0.8,1.78688286400107
0.82,1.78539081667482
0.84,1.78396096623031
0.86,1.78258851951098
0.88,1.78126911510645
0.9,1.77999877742208
0.92,1.77877387645154
0.94,1.77759109243168
0.96,1.77644738469535
0.98,1.77533996414758
1,1.77426626888078
1.02,1.7732239425185
1.04,1.77221081493875
1.06,1.77122488507834
1.08,1.77026430556259
1.1,1.76932736893998
1.12,1.76841249533167
1.14,1.76751822133112
1.16,1.76664319001057
1.18,1.76578614190972
1.2,1.76494590689759
1.22,1.76412139681214
1.24,1.76331159879388
1.26,1.76251556923984
1.28,1.76173242831286
1.3,1.76096135494883
1.32,1.76020158231121
1.34,1.75945239364764
1.36,1.7587131185088
1.38,1.75798312929393
1.4,1.75726183809122
1.42,1.75654869378493
1.44,1.75584317940386
1.46,1.75514480968865
1.48,1.75445312885752
1.5,1.75376770855243
1.52,1.75308814594911
1.54,1.75241406201645
1.56,1.7517450999119
1.58,1.75108092350096
1.6,1.75042121598996
1.62,1.74976567866251
1.64,1.74911402971052
1.66,1.7484660031522
1.68,1.7478213478294
1.7,1.74717982647805
1.72,1.74654121486545
1.74,1.74590530098923
1.76,1.74527188433284
1.78,1.74464077517321
1.8,1.74401179393634
1.82,1.74338477059722
1.84,1.74275954412051
1.86,1.742135961939
1.88,1.74151387946681
1.9,1.74089315964489
1.92,1.7402736725163
1.94,1.73965529482901
1.96,1.73903790966446
1.98,1.73842140608964
2,1.73780567883133
2.02,1.73719062797069
2.04,1.73657615865687
2.06,1.73596218083825
2.08,1.73534860901014
2.1,1.73473536197775
2.12,1.73412236263338
2.14,1.73350953774691
2.16,1.73289681776862
2.18,1.73228413664365
2.2,1.73167143163712
2.22,1.73105864316943
2.24,1.73044571466091
2.26,1.72983259238526
2.28,1.72921922533131
2.3,1.7286055650724
2.32,1.72799156564303
2.34,1.72737718342227
2.36,1.72676237702351
2.38,1.72614710719018
2.4,1.72553133669703
2.42,1.72491503025667
2.44,1.72429815443109
2.46,1.72368067754769
2.48,1.72306256961981
2.5,1.72244380227123
2.52,1.72182434866465
2.54,1.72120418343369
2.56,1.72058328261839
2.58,1.71996162360391
2.6,1.71933918506223
2.62,1.71871594689681
2.64,1.71809189018986
2.66,1.71746699715224
2.68,1.71684125107573
2.7,1.71621463628756
2.72,1.71558713810719
2.74,1.71495874280501
2.76,1.71432943756306
2.78,1.7136992104375
2.8,1.71306805032288
2.82,1.71243594691799
2.84,1.71180289069327
2.86,1.71116887285974
2.88,1.71053388533922
2.9,1.70989792073597
2.92,1.70926097230954
2.94,1.7086230339488
2.96,1.70798410014712
2.98,1.70734416597861
3,1.7067032270754
3.02,1.70606127960583
3.04,1.70541832025364
3.06,1.70477434619798
3.08,1.7041293550943
3.1,1.70348334505594
3.12,1.7028363146366
3.14,1.70218826281344
3.16,1.70153918897088
3.18,1.7008890928851
3.2,1.7002379747091
3.22,1.69958583495836
3.24,1.69893267449714
3.26,1.6982784945252
3.28,1.69762329656516
3.3,1.69696708245024
3.32,1.69630985431256
3.34,1.6956516145718
3.36,1.69499236592442
3.38,1.6943321113331
3.4,1.69367085401677
3.42,1.69300859744088
3.44,1.69234534530809
3.46,1.69168110154925
3.48,1.69101587031481
3.5,1.69034965596639
3.52,1.68968246306881
3.54,1.68901429638231
3.56,1.68834516085506
3.58,1.68767506161599
3.6,1.68700400396776
3.62,1.68633199338011
3.64,1.68565903548336
3.66,1.68498513606215
3.68,1.68431030104936
3.7,1.68363453652035
3.72,1.68295784868726
3.74,1.68228024389358
3.76,1.6816017286089
3.78,1.68092230942381
3.8,1.68024199304496
3.82,1.67956078629034
3.84,1.67887869608467
3.86,1.67819572945491
3.88,1.67751189352601
3.9,1.67682719551671
3.92,1.67614164273551
3.94,1.67545524257678
3.96,1.67476800251695
3.98,1.67407993011091
4,1.67339103298838
4.02,1.67270131885056
4.04,1.67201079546675
4.06,1.67131947067114
4.08,1.67062735235971
4.1,1.66993444848715
4.12,1.669240767064
4.14,1.66854631615373
4.16,1.66785110387005
4.18,1.66715513837417
4.2,1.66645842787226
4.22,1.6657609806129
4.24,1.66506280488467
4.26,1.66436390901373
4.28,1.66366430136159
4.3,1.66296399032282
4.32,1.66226298432293
4.34,1.66156129181624
4.36,1.66085892128385
4.38,1.66015588123167
4.4,1.6594521801885
4.42,1.65874782670412
4.44,1.65804282934756
4.46,1.65733719670525
4.48,1.65663093737939
4.5,1.65592405998622
4.52,1.65521657315447
4.54,1.65450848552375
4.56,1.65379980574306
4.58,1.65309054246928
4.6,1.65238070436576
4.62,1.65167030010091
4.64,1.65095933834685
4.66,1.65024782777809
